STATE_NAME,STATEFP,COUNTYFP,FIPS,NAME,1_Unit,2_Units,3_and_4_Units,5_Units_or_More,Average_Building_Permits(12 months)
Virginia,51,157,51157,Rappahannock,2.833333333,0,0,0,2.833333333
Virginia,51,760,51760,Richmond,31.66666667,6.666666667,0.25,173.0833333,211.6666667
Virginia,51,159,51159,Richmond,1.5,0,0.5,0,2
Virginia,51,770,51770,Roanoke,8.416666667,1,0,0,9.416666667
Virginia,51,161,51161,Roanoke,9.833333333,1.166666667,0,19,30
Virginia,51,163,51163,Rockbridge,6.916666667,0.166666667,0,0,7.083333333
Virginia,51,165,51165,Rockingham,51.08333333,5.833333333,0,0,56.91666667
Virginia,51,167,51167,Russell,1.25,1.666666667,0,0,2.916666667
Virginia,51,775,51775,Salem,1.666666667,0,0,20.66666667,22.33333333
Virginia,51,169,51169,Scott,1.833333333,0,0,0,1.833333333
Virginia,51,171,51171,Shenandoah,18.66666667,0,0,0,18.66666667
Virginia,51,173,51173,Smyth,3.166666667,0,0,0,3.166666667
Virginia,51,175,51175,Southampton,5,0,0,0,5
Virginia,51,177,51177,Spotsylvania,58.91666667,0,0,0,58.91666667
Virginia,51,179,51179,Stafford,30.08333333,0,0,0,30.08333333
Virginia,51,790,51790,Staunton,3.583333333,0.666666667,0,1.666666667,5.916666667
Virginia,51,800,51800,Suffolk,56.66666667,0,0,0,56.66666667
Virginia,51,181,51181,Surry,3,0,0,0,3
Virginia,51,183,51183,Sussex,2.416666667,0,0,0,2.416666667
Virginia,51,185,51185,Tazewell,0.333333333,0,0,0,0.333333333
Virginia,51,810,51810,Virginia Beach,26.58333333,0,0,28.91666667,55.5
Virginia,51,187,51187,Warren,14.16666667,0,0,0,14.16666667
Virginia,51,191,51191,Washington,7.916666667,0.333333333,0,0,8.25
Virginia,51,820,51820,Waynesboro,11.5,0,0,0,11.5
Virginia,51,193,51193,Westmoreland,18.33333333,0,0,0,18.33333333
Virginia,51,830,51830,Williamsburg,0.833333333,0,0,0,0.833333333
Virginia,51,840,51840,Winchester,3.25,0,0,4.333333333,7.583333333
Virginia,51,195,51195,Wise,1.416666667,0,0,0,1.416666667
Virginia,51,197,51197,Wythe,3.583333333,0.333333333,0.333333333,1,5.25
Virginia,51,199,51199,York,15.08333333,0.5,0,0,15.58333333
